Sample,Analyte,Element,HT, ,units,rep,1/4/2023,11:33:08
171979-5,1,Sr,1,0.01,mg/L,1,1/4/2023,13:43:15
171979-5,1,Ti,1,0.001,mg/L,1,1/4/2023,13:43:15
171979-5,1,V,1,0.000,mg/L,1,1/4/2023,13:43:15
171979-5,1,W,1,0.004,mg/L,1,1/4/2023,13:43:15
171979-5,1,Zn,1,0.0566,mg/L,1,1/4/2023,13:43:15
171981-6,1,Ag,1,0.000,mg/L,1,1/4/2023,13:45:58
171981-6,1,Al,1,0.112,mg/L,1,1/4/2023,13:45:58
171981-6,1,Au,1,Uncal,mg/L,1,1/4/2023,13:45:58
171981-6,1,B,1,0.494,mg/L,1,1/4/2023,13:45:58
171981-6,1,Ba,1,0.0044,mg/L,1,1/4/2023,13:45:58
171981-6,1,Be,1,0.000,mg/L,1,1/4/2023,13:45:58
171981-6,1,Ca,1,7.080,mg/L,1,1/4/2023,13:45:58
171981-6,1,Co,1,0.0003,mg/L,1,1/4/2023,13:45:58
171981-6,1,Cr,1,0.0005,mg/L,1,1/4/2023,13:45:58
171981-6,1,Cu,1,0.110,mg/L,1,1/4/2023,13:45:58
171981-6,1,Fe,1,0.150,mg/L,1,1/4/2023,13:45:58
171981-6,1,K,1,0.14,mg/L,1,1/4/2023,13:45:58
171981-6,1,La,1,Uncal,mg/L,1,1/4/2023,13:45:58
171981-6,1,Mg,1,1.31,mg/L,1,1/4/2023,13:45:58
171981-6,1,Mn,1,0.005,mg/L,1,1/4/2023,13:45:58
171981-6,1,Mo,1,0.000,mg/L,1,1/4/2023,13:45:58
171981-6,1,Na,1,3.69,mg/L,1,1/4/2023,13:45:58
171981-6,1,Ni,1,0.002,mg/L,1,1/4/2023,13:45:58
171981-6,1,P,1,0.000,mg/L,1,1/4/2023,13:45:58
171981-6,1,S,1,0.36,mg/L,1,1/4/2023,13:45:58
171981-6,1,Sc,1,Uncal,mg/L,1,1/4/2023,13:45:58
171981-6,1,Si,1,2.320,mg/L,1,1/4/2023,13:45:58
171981-6,1,Sn,1,0.002,mg/L,1,1/4/2023,13:45:58
171981-6,1,Sr,1,0.02,mg/L,1,1/4/2023,13:45:58
171981-6,1,Ti,1,0.000,mg/L,1,1/4/2023,13:45:58
171981-6,1,V,1,0.000,mg/L,1,1/4/2023,13:45:58
171981-6,1,W,1,0.002,mg/L,1,1/4/2023,13:45:58
171981-6,1,Zn,1,0.0204,mg/L,1,1/4/2023,13:45:58
171980-4,1,Ag,1,0.000,mg/L,1,1/4/2023,13:48:41
171980-4,1,Al,1,0.136,mg/L,1,1/4/2023,13:48:41
171980-4,1,Au,1,Uncal,mg/L,1,1/4/2023,13:48:41
171980-4,1,B,1,0.488,mg/L,1,1/4/2023,13:48:41
171980-4,1,Ba,1,0.1020,mg/L,1,1/4/2023,13:48:41
171980-4,1,Be,1,0.000,mg/L,1,1/4/2023,13:48:41
171980-4,1,Ca,1,8.790,mg/L,1,1/4/2023,13:48:41
171980-4,1,Co,1,0.0002,mg/L,1,1/4/2023,13:48:41
171980-4,1,Cr,1,0.0002,mg/L,1,1/4/2023,13:48:41
171980-4,1,Cu,1,0.066,mg/L,1,1/4/2023,13:48:41
171980-4,1,Fe,1,0.351,mg/L,1,1/4/2023,13:48:41
171980-4,1,K,1,0.16,mg/L,1,1/4/2023,13:48:41
171980-4,1,La,1,Uncal,mg/L,1,1/4/2023,13:48:41
171980-4,1,Mg,1,1.16,mg/L,1,1/4/2023,13:48:41
171980-4,1,Mn,1,0.010,mg/L,1,1/4/2023,13:48:41
171980-4,1,Mo,1,0.000,mg/L,1,1/4/2023,13:48:41
171980-4,1,Na,1,2.96,mg/L,1,1/4/2023,13:48:41
171980-4,1,Ni,1,0.003,mg/L,1,1/4/2023,13:48:41
171980-4,1,P,1,-0.001,mg/L,1,1/4/2023,13:48:41
171980-4,1,S,1,0.38,mg/L,1,1/4/2023,13:48:41
171980-4,1,Sc,1,Uncal,mg/L,1,1/4/2023,13:48:41
171980-4,1,Si,1,2.360,mg/L,1,1/4/2023,13:48:41
171980-4,1,Sn,1,0.003,mg/L,1,1/4/2023,13:48:41
171980-4,1,Sr,1,0.02,mg/L,1,1/4/2023,13:48:41
171980-4,1,Ti,1,0.001,mg/L,1,1/4/2023,13:48:41
171980-4,1,V,1,0.000,mg/L,1,1/4/2023,13:48:41
171980-4,1,W,1,0.002,mg/L,1,1/4/2023,13:48:41
171980-4,1,Zn,1,0.0799,mg/L,1,1/4/2023,13:48:41
171981-1,1,Ag,1,0.000,mg/L,1,1/4/2023,13:51:22
171981-1,1,Al,1,0.161,mg/L,1,1/4/2023,13:51:22
171981-1,1,Au,1,Uncal,mg/L,1,1/4/2023,13:51:22
171981-1,1,B,1,0.599,mg/L,1,1/4/2023,13:51:22
171981-1,1,Ba,1,0.0043,mg/L,1,1/4/2023,13:51:22
171981-1,1,Be,1,0.000,mg/L,1,1/4/2023,13:51:22
171981-1,1,Ca,1,6.380,mg/L,1,1/4/2023,13:51:22
171981-1,1,Co,1,0.0002,mg/L,1,1/4/2023,13:51:22
171981-1,1,Cr,1,0.0005,mg/L,1,1/4/2023,13:51:22
171981-1,1,Cu,1,0.022,mg/L,1,1/4/2023,13:51:22
171981-1,1,Fe,1,0.180,mg/L,1,1/4/2023,13:51:22
171981-1,1,K,1,0.15,mg/L,1,1/4/2023,13:51:22
171981-1,1,La,1,Uncal,mg/L,1,1/4/2023,13:51:22
171981-1,1,Mg,1,1.17,mg/L,1,1/4/2023,13:51:22
171981-1,1,Mn,1,0.006,mg/L,1,1/4/2023,13:51:22
171981-1,1,Mo,1,0.000,mg/L,1,1/4/2023,13:51:22
171981-1,1,Na,1,3.33,mg/L,1,1/4/2023,13:51:22
171981-1,1,Ni,1,0.001,mg/L,1,1/4/2023,13:51:22
171981-1,1,P,1,0.001,mg/L,1,1/4/2023,13:51:22
171981-1,1,S,1,0.32,mg/L,1,1/4/2023,13:51:22
171981-1,1,Sc,1,Uncal,mg/L,1,1/4/2023,13:51:22
171981-1,1,Si,1,2.300,mg/L,1,1/4/2023,13:51:22
171981-1,1,Sn,1,-0.001,mg/L,1,1/4/2023,13:51:22
171981-1,1,Sr,1,0.01,mg/L,1,1/4/2023,13:51:22
171981-1,1,Ti,1,0.001,mg/L,1,1/4/2023,13:51:22
171981-1,1,V,1,0.000,mg/L,1,1/4/2023,13:51:22
171981-1,1,W,1,0.002,mg/L,1,1/4/2023,13:51:22
171981-1,1,Zn,1,0.0167,mg/L,1,1/4/2023,13:51:22
