Sample,Analyte,Element,HT, ,units,rep,1/18/2023,13:49:58
172242-1,1,Si,1,8.910,mg/L,1,1/18/2023,16:03:12
172242-1,1,Sn,1,0.000,mg/L,1,1/18/2023,16:03:12
172242-1,1,Sr,1,0.06,mg/L,1,1/18/2023,16:03:12
172242-1,1,Ti,1,0.013,mg/L,1,1/18/2023,16:03:12
172242-1,1,V,1,0.001,mg/L,1,1/18/2023,16:03:12
172242-1,1,W,1,0.002,mg/L,1,1/18/2023,16:03:12
172242-1,1,Zn,1,0.0954,mg/L,1,1/18/2023,16:03:12
172243-1,1,Ag,1,0.000,mg/L,1,1/18/2023,16:05:55
172243-1,1,Al,1,0.176,mg/L,1,1/18/2023,16:05:55
172243-1,1,Au,1,Uncal,mg/L,1,1/18/2023,16:05:55
172243-1,1,B,1,0.479,mg/L,1,1/18/2023,16:05:55
172243-1,1,Ba,1,0.0467,mg/L,1,1/18/2023,16:05:55
172243-1,1,Be,1,0.000,mg/L,1,1/18/2023,16:05:55
172243-1,1,Ca,1,17.800,mg/L,1,1/18/2023,16:05:55
172243-1,1,Co,1,0.0003,mg/L,1,1/18/2023,16:05:55
172243-1,1,Cr,1,0.0001,mg/L,1,1/18/2023,16:05:55
172243-1,1,Cu,1,0.990,mg/L,1,1/18/2023,16:05:55
172243-1,1,Fe,1,0.100,mg/L,1,1/18/2023,16:05:55
172243-1,1,K,1,0.80,mg/L,1,1/18/2023,16:05:55
172243-1,1,La,1,Uncal,mg/L,1,1/18/2023,16:05:55
172243-1,1,Mg,1,4.22,mg/L,1,1/18/2023,16:05:55
172243-1,1,Mn,1,0.003,mg/L,1,1/18/2023,16:05:55
172243-1,1,Mo,1,0.000,mg/L,1,1/18/2023,16:05:55
172243-1,1,Na,1,10.83,mg/L,1,1/18/2023,16:05:55
172243-1,1,Ni,1,0.004,mg/L,1,1/18/2023,16:05:55
172243-1,1,P,1,0.014,mg/L,1,1/18/2023,16:05:55
172243-1,1,S,1,3.91,mg/L,1,1/18/2023,16:05:55
172243-1,1,Sc,1,Uncal,mg/L,1,1/18/2023,16:05:55
172243-1,1,Si,1,8.460,mg/L,1,1/18/2023,16:05:55
172243-1,1,Sn,1,0.001,mg/L,1,1/18/2023,16:05:55
172243-1,1,Sr,1,0.14,mg/L,1,1/18/2023,16:05:55
172243-1,1,Ti,1,0.002,mg/L,1,1/18/2023,16:05:55
172243-1,1,V,1,0.001,mg/L,1,1/18/2023,16:05:55
172243-1,1,W,1,0.019,mg/L,1,1/18/2023,16:05:55
172243-1,1,Zn,1,1.8200,mg/L,1,1/18/2023,16:05:55
172244-1,1,Ag,1,0.000,mg/L,1,1/18/2023,16:08:38
172244-1,1,Al,1,0.094,mg/L,1,1/18/2023,16:08:38
172244-1,1,Au,1,Uncal,mg/L,1,1/18/2023,16:08:38
172244-1,1,B,1,0.408,mg/L,1,1/18/2023,16:08:38
172244-1,1,Ba,1,0.0012,mg/L,1,1/18/2023,16:08:38
172244-1,1,Be,1,0.000,mg/L,1,1/18/2023,16:08:38
172244-1,1,Ca,1,38.500,mg/L,1,1/18/2023,16:08:38
172244-1,1,Co,1,0.0001,mg/L,1,1/18/2023,16:08:38
172244-1,1,Cr,1,-0.0001,mg/L,1,1/18/2023,16:08:38
172244-1,1,Cu,1,0.015,mg/L,1,1/18/2023,16:08:38
172244-1,1,Fe,1,0.029,mg/L,1,1/18/2023,16:08:38
172244-1,1,K,1,0.22,mg/L,1,1/18/2023,16:08:38
172244-1,1,La,1,Uncal,mg/L,1,1/18/2023,16:08:38
172244-1,1,Mg,1,9.29,mg/L,1,1/18/2023,16:08:38
172244-1,1,Mn,1,-0.001,mg/L,1,1/18/2023,16:08:38
172244-1,1,Mo,1,0.000,mg/L,1,1/18/2023,16:08:38
172244-1,1,Na,1,4.72,mg/L,1,1/18/2023,16:08:38
172244-1,1,Ni,1,0.000,mg/L,1,1/18/2023,16:08:38
172244-1,1,P,1,-0.011,mg/L,1,1/18/2023,16:08:38
172244-1,1,S,1,1.56,mg/L,1,1/18/2023,16:08:38
172244-1,1,Sc,1,Uncal,mg/L,1,1/18/2023,16:08:38
172244-1,1,Si,1,6.950,mg/L,1,1/18/2023,16:08:38
172244-1,1,Sn,1,0.001,mg/L,1,1/18/2023,16:08:38
172244-1,1,Sr,1,0.09,mg/L,1,1/18/2023,16:08:38
172244-1,1,Ti,1,0.000,mg/L,1,1/18/2023,16:08:38
172244-1,1,V,1,0.003,mg/L,1,1/18/2023,16:08:38
172244-1,1,W,1,0.000,mg/L,1,1/18/2023,16:08:38
172244-1,1,Zn,1,0.0169,mg/L,1,1/18/2023,16:08:38
172252-1,1,Ag,1,0.000,mg/L,1,1/18/2023,16:11:21
172252-1,1,Al,1,0.112,mg/L,1,1/18/2023,16:11:21
172252-1,1,Au,1,Uncal,mg/L,1,1/18/2023,16:11:21
172252-1,1,B,1,0.323,mg/L,1,1/18/2023,16:11:21
172252-1,1,Ba,1,0.0051,mg/L,1,1/18/2023,16:11:21
172252-1,1,Be,1,0.000,mg/L,1,1/18/2023,16:11:21
172252-1,1,Ca,1,9.700,mg/L,1,1/18/2023,16:11:21
172252-1,1,Co,1,0.0001,mg/L,1,1/18/2023,16:11:21
172252-1,1,Cr,1,0.0002,mg/L,1,1/18/2023,16:11:21
172252-1,1,Cu,1,0.000,mg/L,1,1/18/2023,16:11:21
172252-1,1,Fe,1,0.068,mg/L,1,1/18/2023,16:11:21
172252-1,1,K,1,0.14,mg/L,1,1/18/2023,16:11:21
172252-1,1,La,1,Uncal,mg/L,1,1/18/2023,16:11:21
172252-1,1,Mg,1,0.72,mg/L,1,1/18/2023,16:11:21
172252-1,1,Mn,1,0.001,mg/L,1,1/18/2023,16:11:21
172252-1,1,Mo,1,0.000,mg/L,1,1/18/2023,16:11:21
172252-1,1,Na,1,1.28,mg/L,1,1/18/2023,16:11:21
172252-1,1,Ni,1,0.000,mg/L,1,1/18/2023,16:11:21
172252-1,1,P,1,-0.002,mg/L,1,1/18/2023,16:11:21
172252-1,1,S,1,0.34,mg/L,1,1/18/2023,16:11:21
172252-1,1,Sc,1,Uncal,mg/L,1,1/18/2023,16:11:21
172252-1,1,Si,1,1.950,mg/L,1,1/18/2023,16:11:21
172252-1,1,Sn,1,0.000,mg/L,1,1/18/2023,16:11:21
172252-1,1,Sr,1,0.02,mg/L,1,1/18/2023,16:11:21
172252-1,1,Ti,1,0.001,mg/L,1,1/18/2023,16:11:21
172252-1,1,V,1,0.001,mg/L,1,1/18/2023,16:11:21
172252-1,1,W,1,0.001,mg/L,1,1/18/2023,16:11:21
172252-1,1,Zn,1,0.0129,mg/L,1,1/18/2023,16:11:21
172252-2,1,Ag,1,0.000,mg/L,1,1/18/2023,16:14:04
172252-2,1,Al,1,0.167,mg/L,1,1/18/2023,16:14:04
172252-2,1,Au,1,Uncal,mg/L,1,1/18/2023,16:14:04
172252-2,1,B,1,0.431,mg/L,1,1/18/2023,16:14:04
172252-2,1,Ba,1,0.0047,mg/L,1,1/18/2023,16:14:04
172252-2,1,Be,1,0.000,mg/L,1,1/18/2023,16:14:04
172252-2,1,Ca,1,10.200,mg/L,1,1/18/2023,16:14:04
172252-2,1,Co,1,0.0001,mg/L,1,1/18/2023,16:14:04
172252-2,1,Cr,1,-0.0002,mg/L,1,1/18/2023,16:14:04
172252-2,1,Cu,1,0.001,mg/L,1,1/18/2023,16:14:04
172252-2,1,Fe,1,0.017,mg/L,1,1/18/2023,16:14:04
172252-2,1,K,1,0.18,mg/L,1,1/18/2023,16:14:04
172252-2,1,La,1,Uncal,mg/L,1,1/18/2023,16:14:04
172252-2,1,Mg,1,0.73,mg/L,1,1/18/2023,16:14:04
172252-2,1,Mn,1,0.002,mg/L,1,1/18/2023,16:14:04
172252-2,1,Mo,1,0.000,mg/L,1,1/18/2023,16:14:04
172252-2,1,Na,1,3.56,mg/L,1,1/18/2023,16:14:04
172252-2,1,Ni,1,0.000,mg/L,1,1/18/2023,16:14:04
172252-2,1,P,1,-0.002,mg/L,1,1/18/2023,16:14:04
172252-2,1,S,1,0.43,mg/L,1,1/18/2023,16:14:04
172252-2,1,Sc,1,Uncal,mg/L,1,1/18/2023,16:14:04
172252-2,1,Si,1,2.020,mg/L,1,1/18/2023,16:14:04
172252-2,1,Sn,1,-0.002,mg/L,1,1/18/2023,16:14:04
172252-2,1,Sr,1,0.02,mg/L,1,1/18/2023,16:14:04
172252-2,1,Ti,1,0.000,mg/L,1,1/18/2023,16:14:04
172252-2,1,V,1,0.001,mg/L,1,1/18/2023,16:14:04
172252-2,1,W,1,0.001,mg/L,1,1/18/2023,16:14:04
172252-2,1,Zn,1,0.0067,mg/L,1,1/18/2023,16:14:04
172254-1,1,Ag,1,0.000,mg/L,1,1/18/2023,16:16:47
172254-1,1,Al,1,0.113,mg/L,1,1/18/2023,16:16:47
172254-1,1,Au,1,Uncal,mg/L,1,1/18/2023,16:16:47
172254-1,1,B,1,0.489,mg/L,1,1/18/2023,16:16:47
172254-1,1,Ba,1,0.0328,mg/L,1,1/18/2023,16:16:47
172254-1,1,Be,1,0.000,mg/L,1,1/18/2023,16:16:47
172254-1,1,Ca,1,41.800,mg/L,1,1/18/2023,16:16:47
172254-1,1,Co,1,0.0000,mg/L,1,1/18/2023,16:16:47
172254-1,1,Cr,1,-0.0001,mg/L,1,1/18/2023,16:16:47
172254-1,1,Cu,1,0.003,mg/L,1,1/18/2023,16:16:47
172254-1,1,Fe,1,0.109,mg/L,1,1/18/2023,16:16:47
172254-1,1,K,1,0.63,mg/L,1,1/18/2023,16:16:47
172254-1,1,La,1,Uncal,mg/L,1,1/18/2023,16:16:47
172254-1,1,Mg,1,9.30,mg/L,1,1/18/2023,16:16:47
172254-1,1,Mn,1,0.080,mg/L,1,1/18/2023,16:16:47
172254-1,1,Mo,1,0.000,mg/L,1,1/18/2023,16:16:47
172254-1,1,Na,1,2.89,mg/L,1,1/18/2023,16:16:47
172254-1,1,Ni,1,0.001,mg/L,1,1/18/2023,16:16:47
172254-1,1,P,1,0.001,mg/L,1,1/18/2023,16:16:47
172254-1,1,S,1,0.29,mg/L,1,1/18/2023,16:16:47
172254-1,1,Sc,1,Uncal,mg/L,1,1/18/2023,16:16:47
172254-1,1,Si,1,5.210,mg/L,1,1/18/2023,16:16:47
172254-1,1,Sn,1,0.000,mg/L,1,1/18/2023,16:16:47
172254-1,1,Sr,1,0.04,mg/L,1,1/18/2023,16:16:47
172254-1,1,Ti,1,0.000,mg/L,1,1/18/2023,16:16:47
172254-1,1,V,1,0.001,mg/L,1,1/18/2023,16:16:47
172254-1,1,W,1,-0.001,mg/L,1,1/18/2023,16:16:47
172254-1,1,Zn,1,0.0105,mg/L,1,1/18/2023,16:16:47
172254-2,1,Ag,1,0.000,mg/L,1,1/18/2023,16:19:30
172254-2,1,Al,1,0.122,mg/L,1,1/18/2023,16:19:30
172254-2,1,Au,1,Uncal,mg/L,1,1/18/2023,16:19:30
172254-2,1,B,1,0.468,mg/L,1,1/18/2023,16:19:30
172254-2,1,Ba,1,0.0342,mg/L,1,1/18/2023,16:19:30
172254-2,1,Be,1,0.000,mg/L,1,1/18/2023,16:19:30
172254-2,1,Ca,1,43.400,mg/L,1,1/18/2023,16:19:30
172254-2,1,Co,1,-0.0001,mg/L,1,1/18/2023,16:19:30
172254-2,1,Cr,1,0.0000,mg/L,1,1/18/2023,16:19:30
172254-2,1,Cu,1,0.037,mg/L,1,1/18/2023,16:19:30
172254-2,1,Fe,1,0.102,mg/L,1,1/18/2023,16:19:30
172254-2,1,K,1,0.67,mg/L,1,1/18/2023,16:19:30
172254-2,1,La,1,Uncal,mg/L,1,1/18/2023,16:19:30
172254-2,1,Mg,1,9.74,mg/L,1,1/18/2023,16:19:30
172254-2,1,Mn,1,0.063,mg/L,1,1/18/2023,16:19:30
172254-2,1,Mo,1,0.000,mg/L,1,1/18/2023,16:19:30
172254-2,1,Na,1,3.00,mg/L,1,1/18/2023,16:19:30
172254-2,1,Ni,1,0.000,mg/L,1,1/18/2023,16:19:30
172254-2,1,P,1,0.003,mg/L,1,1/18/2023,16:19:30
172254-2,1,S,1,0.32,mg/L,1,1/18/2023,16:19:30
172254-2,1,Sc,1,Uncal,mg/L,1,1/18/2023,16:19:30
172254-2,1,Si,1,5.600,mg/L,1,1/18/2023,16:19:30
172254-2,1,Sn,1,-0.001,mg/L,1,1/18/2023,16:19:30
172254-2,1,Sr,1,0.04,mg/L,1,1/18/2023,16:19:30
172254-2,1,Ti,1,0.000,mg/L,1,1/18/2023,16:19:30
172254-2,1,V,1,0.001,mg/L,1,1/18/2023,16:19:30
172254-2,1,W,1,0.000,mg/L,1,1/18/2023,16:19:30
172254-2,1,Zn,1,0.0104,mg/L,1,1/18/2023,16:19:30
172266-1,1,Ag,1,0.000,mg/L,1,1/18/2023,16:22:12
172266-1,1,Al,1,0.118,mg/L,1,1/18/2023,16:22:12
172266-1,1,Au,1,Uncal,mg/L,1,1/18/2023,16:22:12
172266-1,1,B,1,0.473,mg/L,1,1/18/2023,16:22:12
172266-1,1,Ba,1,0.0311,mg/L,1,1/18/2023,16:22:12
172266-1,1,Be,1,0.000,mg/L,1,1/18/2023,16:22:12
172266-1,1,Ca,1,42.000,mg/L,1,1/18/2023,16:22:12
172266-1,1,Co,1,0.0001,mg/L,1,1/18/2023,16:22:12
172266-1,1,Cr,1,0.0001,mg/L,1,1/18/2023,16:22:12
172266-1,1,Cu,1,0.000,mg/L,1,1/18/2023,16:22:12
172266-1,1,Fe,1,0.060,mg/L,1,1/18/2023,16:22:12
172266-1,1,K,1,0.45,mg/L,1,1/18/2023,16:22:12
172266-1,1,La,1,Uncal,mg/L,1,1/18/2023,16:22:12
172266-1,1,Mg,1,10.52,mg/L,1,1/18/2023,16:22:12
172266-1,1,Mn,1,-0.001,mg/L,1,1/18/2023,16:22:12
172266-1,1,Mo,1,0.000,mg/L,1,1/18/2023,16:22:12
172266-1,1,Na,1,3.01,mg/L,1,1/18/2023,16:22:12
172266-1,1,Ni,1,0.001,mg/L,1,1/18/2023,16:22:12
172266-1,1,P,1,0.002,mg/L,1,1/18/2023,16:22:12
172266-1,1,S,1,0.35,mg/L,1,1/18/2023,16:22:12
172266-1,1,Sc,1,Uncal,mg/L,1,1/18/2023,16:22:12
172266-1,1,Si,1,5.160,mg/L,1,1/18/2023,16:22:12
172266-1,1,Sn,1,0.001,mg/L,1,1/18/2023,16:22:12
172266-1,1,Sr,1,0.04,mg/L,1,1/18/2023,16:22:12
172266-1,1,Ti,1,0.000,mg/L,1,1/18/2023,16:22:12
172266-1,1,V,1,0.001,mg/L,1,1/18/2023,16:22:12
172266-1,1,W,1,-0.002,mg/L,1,1/18/2023,16:22:12
172266-1,1,Zn,1,0.0047,mg/L,1,1/18/2023,16:22:12
172255-2,1,Ag,1,0.000,mg/L,1,1/18/2023,16:24:55
172255-2,1,Al,1,0.176,mg/L,1,1/18/2023,16:24:55
172255-2,1,Au,1,Uncal,mg/L,1,1/18/2023,16:24:55
172255-2,1,B,1,0.553,mg/L,1,1/18/2023,16:24:55
172255-2,1,Ba,1,0.0234,mg/L,1,1/18/2023,16:24:55
172255-2,1,Be,1,0.000,mg/L,1,1/18/2023,16:24:55
172255-2,1,Ca,1,38.600,mg/L,1,1/18/2023,16:24:55
172255-2,1,Co,1,0.0001,mg/L,1,1/18/2023,16:24:55
172255-2,1,Cr,1,0.0000,mg/L,1,1/18/2023,16:24:55
172255-2,1,Cu,1,0.000,mg/L,1,1/18/2023,16:24:55
172255-2,1,Fe,1,0.113,mg/L,1,1/18/2023,16:24:55
172255-2,1,K,1,0.51,mg/L,1,1/18/2023,16:24:55
172255-2,1,La,1,Uncal,mg/L,1,1/18/2023,16:24:55
172255-2,1,Mg,1,7.94,mg/L,1,1/18/2023,16:24:55
172255-2,1,Mn,1,0.000,mg/L,1,1/18/2023,16:24:55
172255-2,1,Mo,1,0.000,mg/L,1,1/18/2023,16:24:55
172255-2,1,Na,1,2.59,mg/L,1,1/18/2023,16:24:55
172255-2,1,Ni,1,0.001,mg/L,1,1/18/2023,16:24:55
172255-2,1,P,1,0.004,mg/L,1,1/18/2023,16:24:55
172255-2,1,S,1,0.23,mg/L,1,1/18/2023,16:24:55
172255-2,1,Sc,1,Uncal,mg/L,1,1/18/2023,16:24:55
172255-2,1,Si,1,5.090,mg/L,1,1/18/2023,16:24:55
172255-2,1,Sn,1,-0.001,mg/L,1,1/18/2023,16:24:55
172255-2,1,Sr,1,0.03,mg/L,1,1/18/2023,16:24:55
172255-2,1,Ti,1,0.000,mg/L,1,1/18/2023,16:24:55
172255-2,1,V,1,0.001,mg/L,1,1/18/2023,16:24:55
172255-2,1,W,1,-0.001,mg/L,1,1/18/2023,16:24:55
172255-2,1,Zn,1,0.0076,mg/L,1,1/18/2023,16:24:55
172256-1,1,Ag,1,0.000,mg/L,1,1/18/2023,16:27:38
172256-1,1,Al,1,0.163,mg/L,1,1/18/2023,16:27:38
172256-1,1,Au,1,Uncal,mg/L,1,1/18/2023,16:27:38
172256-1,1,B,1,0.559,mg/L,1,1/18/2023,16:27:38
172256-1,1,Ba,1,0.0004,mg/L,1,1/18/2023,16:27:38
172256-1,1,Be,1,0.000,mg/L,1,1/18/2023,16:27:38
172256-1,1,Ca,1,0.290,mg/L,1,1/18/2023,16:27:38
172256-1,1,Co,1,0.0000,mg/L,1,1/18/2023,16:27:38
172256-1,1,Cr,1,0.0003,mg/L,1,1/18/2023,16:27:38
172256-1,1,Cu,1,0.001,mg/L,1,1/18/2023,16:27:38
172256-1,1,Fe,1,0.040,mg/L,1,1/18/2023,16:27:38
172256-1,1,K,1,1.33,mg/L,1,1/18/2023,16:27:38
172256-1,1,La,1,Uncal,mg/L,1,1/18/2023,16:27:38
172256-1,1,Mg,1,0.03,mg/L,1,1/18/2023,16:27:38
172256-1,1,Mn,1,0.000,mg/L,1,1/18/2023,16:27:38
172256-1,1,Mo,1,0.000,mg/L,1,1/18/2023,16:27:38
172256-1,1,Na,1,112.88,mg/L,1,1/18/2023,16:27:38
172256-1,1,Ni,1,0.000,mg/L,1,1/18/2023,16:27:38
172256-1,1,P,1,0.002,mg/L,1,1/18/2023,16:27:38
172256-1,1,S,1,0.28,mg/L,1,1/18/2023,16:27:38
172256-1,1,Sc,1,Uncal,mg/L,1,1/18/2023,16:27:38
172256-1,1,Si,1,10.400,mg/L,1,1/18/2023,16:27:38
172256-1,1,Sn,1,0.000,mg/L,1,1/18/2023,16:27:38
172256-1,1,Sr,1,0.00,mg/L,1,1/18/2023,16:27:38
172256-1,1,Ti,1,0.000,mg/L,1,1/18/2023,16:27:38
172256-1,1,V,1,0.000,mg/L,1,1/18/2023,16:27:38
172256-1,1,W,1,0.000,mg/L,1,1/18/2023,16:27:38
172256-1,1,Zn,1,0.0073,mg/L,1,1/18/2023,16:27:38
171998-1,1,Ag,1,0.000,mg/L,1,1/18/2023,16:30:22
171998-1,1,Al,1,1.000,mg/L,1,1/18/2023,16:30:22
171998-1,1,Au,1,Uncal,mg/L,1,1/18/2023,16:30:22
171998-1,1,B,1,9.850,mg/L,1,1/18/2023,16:30:22
171998-1,1,Ba,1,0.3220,mg/L,1,1/18/2023,16:30:22
171998-1,1,Be,1,0.001,mg/L,1,1/18/2023,16:30:22
171998-1,1,Ca,1,819.000,mg/L,1,1/18/2023,16:30:22
171998-1,1,Co,1,-0.0007,mg/L,1,1/18/2023,16:30:22
171998-1,1,Cr,1,-0.0054,mg/L,1,1/18/2023,16:30:22
171998-1,1,Cu,1,0.020,mg/L,1,1/18/2023,16:30:22
171998-1,1,Fe,1,0.039,mg/L,1,1/18/2023,16:30:22
171998-1,1,K,1,1052.87,mg/L,1,1/18/2023,16:30:22
171998-1,1,La,1,Uncal,mg/L,1,1/18/2023,16:30:22
171998-1,1,Mg,1,148.52,mg/L,1,1/18/2023,16:30:22
171998-1,1,Mn,1,0.761,mg/L,1,1/18/2023,16:30:22
171998-1,1,Mo,1,-0.007,mg/L,1,1/18/2023,16:30:22
171998-1,1,Na,1,225.37,mg/L,1,1/18/2023,16:30:22
171998-1,1,Ni,1,-0.012,mg/L,1,1/18/2023,16:30:22
171998-1,1,P,1,123.000,mg/L,1,1/18/2023,16:30:22
171998-1,1,S,1,20.25,mg/L,1,1/18/2023,16:30:22
171998-1,1,Sc,1,Uncal,mg/L,1,1/18/2023,16:30:22
171998-1,1,Si,1,6.660,mg/L,1,1/18/2023,16:30:22
171998-1,1,Sn,1,-0.007,mg/L,1,1/18/2023,16:30:22
171998-1,1,Sr,1,1.00,mg/L,1,1/18/2023,16:30:22
171998-1,1,Ti,1,-0.002,mg/L,1,1/18/2023,16:30:22
171998-1,1,V,1,0.021,mg/L,1,1/18/2023,16:30:22
171998-1,1,W,1,-0.031,mg/L,1,1/18/2023,16:30:22
171998-1,1,Zn,1,0.0589,mg/L,1,1/18/2023,16:30:22
172189-1,1,Ag,1,0.000,mg/L,1,1/18/2023,16:33:05
172189-1,1,Al,1,0.185,mg/L,1,1/18/2023,16:33:05
172189-1,1,Au,1,Uncal,mg/L,1,1/18/2023,16:33:05
172189-1,1,B,1,0.588,mg/L,1,1/18/2023,16:33:05
172189-1,1,Ba,1,0.0368,mg/L,1,1/18/2023,16:33:05
172189-1,1,Be,1,0.000,mg/L,1,1/18/2023,16:33:05
172189-1,1,Ca,1,101.000,mg/L,1,1/18/2023,16:33:05
172189-1,1,Co,1,0.0000,mg/L,1,1/18/2023,16:33:05
172189-1,1,Cr,1,0.0026,mg/L,1,1/18/2023,16:33:05
172189-1,1,Cu,1,0.120,mg/L,1,1/18/2023,16:33:05
172189-1,1,Fe,1,1.860,mg/L,1,1/18/2023,16:33:05
172189-1,1,K,1,141.23,mg/L,1,1/18/2023,16:33:05
172189-1,1,La,1,Uncal,mg/L,1,1/18/2023,16:33:05
172189-1,1,Mg,1,38.42,mg/L,1,1/18/2023,16:33:05
172189-1,1,Mn,1,0.709,mg/L,1,1/18/2023,16:33:05
172189-1,1,Mo,1,0.009,mg/L,1,1/18/2023,16:33:05
172189-1,1,Na,1,4.69,mg/L,1,1/18/2023,16:33:05
172189-1,1,Ni,1,0.005,mg/L,1,1/18/2023,16:33:05
172189-1,1,P,1,26.500,mg/L,1,1/18/2023,16:33:05
172189-1,1,S,1,13.61,mg/L,1,1/18/2023,16:33:05
172189-1,1,Sc,1,Uncal,mg/L,1,1/18/2023,16:33:05
172189-1,1,Si,1,1.410,mg/L,1,1/18/2023,16:33:05
172189-1,1,Sn,1,0.008,mg/L,1,1/18/2023,16:33:05
172189-1,1,Sr,1,0.38,mg/L,1,1/18/2023,16:33:05
172189-1,1,Ti,1,0.004,mg/L,1,1/18/2023,16:33:05
172189-1,1,V,1,0.002,mg/L,1,1/18/2023,16:33:05
172189-1,1,W,1,0.015,mg/L,1,1/18/2023,16:33:05
172189-1,1,Zn,1,0.6180,mg/L,1,1/18/2023,16:33:05
172189-2,1,Ag,1,0.000,mg/L,1,1/18/2023,16:35:48
172189-2,1,Al,1,0.284,mg/L,1,1/18/2023,16:35:48
172189-2,1,Au,1,Uncal,mg/L,1,1/18/2023,16:35:48
172189-2,1,B,1,0.485,mg/L,1,1/18/2023,16:35:48
172189-2,1,Ba,1,0.0447,mg/L,1,1/18/2023,16:35:48
172189-2,1,Be,1,0.000,mg/L,1,1/18/2023,16:35:48
172189-2,1,Ca,1,113.000,mg/L,1,1/18/2023,16:35:48
172189-2,1,Co,1,0.0004,mg/L,1,1/18/2023,16:35:48
172189-2,1,Cr,1,0.0029,mg/L,1,1/18/2023,16:35:48
172189-2,1,Cu,1,0.064,mg/L,1,1/18/2023,16:35:48
172189-2,1,Fe,1,2.150,mg/L,1,1/18/2023,16:35:48
172189-2,1,K,1,127.98,mg/L,1,1/18/2023,16:35:48
172189-2,1,La,1,Uncal,mg/L,1,1/18/2023,16:35:48
172189-2,1,Mg,1,41.51,mg/L,1,1/18/2023,16:35:48
172189-2,1,Mn,1,0.736,mg/L,1,1/18/2023,16:35:48
172189-2,1,Mo,1,0.015,mg/L,1,1/18/2023,16:35:48
172189-2,1,Na,1,5.19,mg/L,1,1/18/2023,16:35:48
172189-2,1,Ni,1,0.006,mg/L,1,1/18/2023,16:35:48
172189-2,1,P,1,22.500,mg/L,1,1/18/2023,16:35:48
172189-2,1,S,1,13.75,mg/L,1,1/18/2023,16:35:48
172189-2,1,Sc,1,Uncal,mg/L,1,1/18/2023,16:35:48
172189-2,1,Si,1,0.503,mg/L,1,1/18/2023,16:35:48
172189-2,1,Sn,1,0.010,mg/L,1,1/18/2023,16:35:48
172189-2,1,Sr,1,0.49,mg/L,1,1/18/2023,16:35:48
172189-2,1,Ti,1,0.003,mg/L,1,1/18/2023,16:35:48
172189-2,1,V,1,0.002,mg/L,1,1/18/2023,16:35:48
172189-2,1,W,1,0.014,mg/L,1,1/18/2023,16:35:48
172189-2,1,Zn,1,0.5510,mg/L,1,1/18/2023,16:35:48
172189-3,1,Ag,1,0.000,mg/L,1,1/18/2023,16:38:31
172189-3,1,Al,1,0.145,mg/L,1,1/18/2023,16:38:31
172189-3,1,Au,1,Uncal,mg/L,1,1/18/2023,16:38:31
172189-3,1,B,1,0.451,mg/L,1,1/18/2023,16:38:31
172189-3,1,Ba,1,0.0366,mg/L,1,1/18/2023,16:38:31
172189-3,1,Be,1,0.000,mg/L,1,1/18/2023,16:38:31
172189-3,1,Ca,1,103.000,mg/L,1,1/18/2023,16:38:31
172189-3,1,Co,1,0.0000,mg/L,1,1/18/2023,16:38:31
172189-3,1,Cr,1,0.0028,mg/L,1,1/18/2023,16:38:31
172189-3,1,Cu,1,0.069,mg/L,1,1/18/2023,16:38:31
172189-3,1,Fe,1,1.880,mg/L,1,1/18/2023,16:38:31
172189-3,1,K,1,151.30,mg/L,1,1/18/2023,16:38:31
172189-3,1,La,1,Uncal,mg/L,1,1/18/2023,16:38:31
172189-3,1,Mg,1,36.59,mg/L,1,1/18/2023,16:38:31
172189-3,1,Mn,1,0.612,mg/L,1,1/18/2023,16:38:31
172189-3,1,Mo,1,0.005,mg/L,1,1/18/2023,16:38:31
172189-3,1,Na,1,4.42,mg/L,1,1/18/2023,16:38:31
172189-3,1,Ni,1,0.006,mg/L,1,1/18/2023,16:38:31
172189-3,1,P,1,24.200,mg/L,1,1/18/2023,16:38:31
172189-3,1,S,1,14.31,mg/L,1,1/18/2023,16:38:31
172189-3,1,Sc,1,Uncal,mg/L,1,1/18/2023,16:38:31
172189-3,1,Si,1,0.963,mg/L,1,1/18/2023,16:38:31
172189-3,1,Sn,1,0.013,mg/L,1,1/18/2023,16:38:31
172189-3,1,Sr,1,0.40,mg/L,1,1/18/2023,16:38:31
172189-3,1,Ti,1,0.001,mg/L,1,1/18/2023,16:38:31
172189-3,1,V,1,0.002,mg/L,1,1/18/2023,16:38:31
172189-3,1,W,1,0.012,mg/L,1,1/18/2023,16:38:31
172189-3,1,Zn,1,0.5610,mg/L,1,1/18/2023,16:38:31
172182-1,1,Ag,1,0.000,mg/L,1,1/18/2023,16:41:14
172182-1,1,Al,1,0.238,mg/L,1,1/18/2023,16:41:14
172182-1,1,Au,1,Uncal,mg/L,1,1/18/2023,16:41:14
172182-1,1,B,1,1.150,mg/L,1,1/18/2023,16:41:14
172182-1,1,Ba,1,0.0119,mg/L,1,1/18/2023,16:41:14
172182-1,1,Be,1,0.000,mg/L,1,1/18/2023,16:41:14
172182-1,1,Ca,1,100.000,mg/L,1,1/18/2023,16:41:14
172182-1,1,Co,1,-0.0001,mg/L,1,1/18/2023,16:41:14
172182-1,1,Cr,1,0.0035,mg/L,1,1/18/2023,16:41:14
172182-1,1,Cu,1,0.100,mg/L,1,1/18/2023,16:41:14
