Sample,Analyte,Element,HT, ,units,rep,1/9/2022,10:30:26
165749-11,1,Be,1,0.000,mg/L,1,1/9/2022,11:54:10
165749-11,1,Ca,1,57.100,mg/L,1,1/9/2022,11:54:10
165749-11,1,Co,1,-0.0002,mg/L,1,1/9/2022,11:54:10
165749-11,1,Cr,1,-0.0083,mg/L,1,1/9/2022,11:54:10
165749-11,1,Cu,1,0.003,mg/L,1,1/9/2022,11:54:10
165749-11,1,Fe,1,0.123,mg/L,1,1/9/2022,11:54:10
165749-11,1,K,1,2.69,mg/L,1,1/9/2022,11:54:10
165749-11,1,La,1,Uncal,mg/L,1,1/9/2022,11:54:10
165749-11,1,Mg,1,40.71,mg/L,1,1/9/2022,11:54:10
165749-11,1,Mn,1,0.021,mg/L,1,1/9/2022,11:54:10
165749-11,1,Mo,1,0.001,mg/L,1,1/9/2022,11:54:10
165749-11,1,Na,1,39.29,mg/L,1,1/9/2022,11:54:10
165749-11,1,Ni,1,-0.007,mg/L,1,1/9/2022,11:54:10
165749-11,1,P,1,0.001,mg/L,1,1/9/2022,11:54:10
165749-11,1,S,1,0.09,mg/L,1,1/9/2022,11:54:10
165749-11,1,Sc,1,Uncal,mg/L,1,1/9/2022,11:54:10
165749-11,1,Si,1,4.440,mg/L,1,1/9/2022,11:54:10
165749-11,1,Sn,1,0.000,mg/L,1,1/9/2022,11:54:10
165749-11,1,Sr,1,0.19,mg/L,1,1/9/2022,11:54:10
165749-11,1,Ti,1,0.000,mg/L,1,1/9/2022,11:54:10
165749-11,1,V,1,0.001,mg/L,1,1/9/2022,11:54:10
165749-11,1,W,1,0.005,mg/L,1,1/9/2022,11:54:10
165749-11,1,Zn,1,0.0103,mg/L,1,1/9/2022,11:54:10
165749-2,1,Ag,1,0.000,mg/L,1,1/9/2022,11:56:23
165749-2,1,Al,1,0.181,mg/L,1,1/9/2022,11:56:23
165749-2,1,Au,1,Uncal,mg/L,1,1/9/2022,11:56:23
165749-2,1,B,1,0.699,mg/L,1,1/9/2022,11:56:23
165749-2,1,Ba,1,0.0269,mg/L,1,1/9/2022,11:56:23
165749-2,1,Be,1,0.000,mg/L,1,1/9/2022,11:56:23
165749-2,1,Ca,1,30.600,mg/L,1,1/9/2022,11:56:23
165749-2,1,Co,1,-0.0001,mg/L,1,1/9/2022,11:56:23
165749-2,1,Cr,1,-0.0111,mg/L,1,1/9/2022,11:56:23
165749-2,1,Cu,1,0.022,mg/L,1,1/9/2022,11:56:23
165749-2,1,Fe,1,0.023,mg/L,1,1/9/2022,11:56:23
165749-2,1,K,1,0.51,mg/L,1,1/9/2022,11:56:23
165749-2,1,La,1,Uncal,mg/L,1,1/9/2022,11:56:23
165749-2,1,Mg,1,9.46,mg/L,1,1/9/2022,11:56:23
165749-2,1,Mn,1,0.029,mg/L,1,1/9/2022,11:56:23
165749-2,1,Mo,1,0.000,mg/L,1,1/9/2022,11:56:23
165749-2,1,Na,1,2.66,mg/L,1,1/9/2022,11:56:23
165749-2,1,Ni,1,-0.007,mg/L,1,1/9/2022,11:56:23
165749-2,1,P,1,-0.002,mg/L,1,1/9/2022,11:56:23
165749-2,1,S,1,0.28,mg/L,1,1/9/2022,11:56:23
165749-2,1,Sc,1,Uncal,mg/L,1,1/9/2022,11:56:23
165749-2,1,Si,1,3.980,mg/L,1,1/9/2022,11:56:23
165749-2,1,Sn,1,-0.002,mg/L,1,1/9/2022,11:56:23
165749-2,1,Sr,1,0.04,mg/L,1,1/9/2022,11:56:23
165749-2,1,Ti,1,0.000,mg/L,1,1/9/2022,11:56:23
165749-2,1,V,1,0.001,mg/L,1,1/9/2022,11:56:23
165749-2,1,W,1,0.003,mg/L,1,1/9/2022,11:56:23
165749-2,1,Zn,1,0.0132,mg/L,1,1/9/2022,11:56:23
165749-3,1,Ag,1,0.000,mg/L,1,1/9/2022,11:58:36
165749-3,1,Al,1,0.162,mg/L,1,1/9/2022,11:58:36
165749-3,1,Au,1,Uncal,mg/L,1,1/9/2022,11:58:36
165749-3,1,B,1,0.668,mg/L,1,1/9/2022,11:58:36
165749-3,1,Ba,1,0.0251,mg/L,1,1/9/2022,11:58:36
165749-3,1,Be,1,0.000,mg/L,1,1/9/2022,11:58:36
165749-3,1,Ca,1,28.500,mg/L,1,1/9/2022,11:58:36
165749-3,1,Co,1,-0.0002,mg/L,1,1/9/2022,11:58:36
165749-3,1,Cr,1,-0.0113,mg/L,1,1/9/2022,11:58:36
165749-3,1,Cu,1,0.004,mg/L,1,1/9/2022,11:58:36
165749-3,1,Fe,1,0.022,mg/L,1,1/9/2022,11:58:36
165749-3,1,K,1,0.48,mg/L,1,1/9/2022,11:58:36
165749-3,1,La,1,Uncal,mg/L,1,1/9/2022,11:58:36
165749-3,1,Mg,1,8.70,mg/L,1,1/9/2022,11:58:36
165749-3,1,Mn,1,0.025,mg/L,1,1/9/2022,11:58:36
165749-3,1,Mo,1,0.001,mg/L,1,1/9/2022,11:58:36
165749-3,1,Na,1,2.44,mg/L,1,1/9/2022,11:58:36
165749-3,1,Ni,1,-0.008,mg/L,1,1/9/2022,11:58:36
165749-3,1,P,1,-0.002,mg/L,1,1/9/2022,11:58:36
165749-3,1,S,1,0.26,mg/L,1,1/9/2022,11:58:36
165749-3,1,Sc,1,Uncal,mg/L,1,1/9/2022,11:58:36
165749-3,1,Si,1,3.620,mg/L,1,1/9/2022,11:58:36
165749-3,1,Sn,1,0.000,mg/L,1,1/9/2022,11:58:36
165749-3,1,Sr,1,0.03,mg/L,1,1/9/2022,11:58:36
165749-3,1,Ti,1,0.000,mg/L,1,1/9/2022,11:58:36
165749-3,1,V,1,0.001,mg/L,1,1/9/2022,11:58:36
165749-3,1,W,1,0.006,mg/L,1,1/9/2022,11:58:36
165749-3,1,Zn,1,0.0068,mg/L,1,1/9/2022,11:58:36
165749-1,1,Ag,1,0.000,mg/L,1,1/9/2022,12:00:48
165749-1,1,Al,1,0.139,mg/L,1,1/9/2022,12:00:48
165749-1,1,Au,1,Uncal,mg/L,1,1/9/2022,12:00:48
165749-1,1,B,1,0.581,mg/L,1,1/9/2022,12:00:48
165749-1,1,Ba,1,0.0284,mg/L,1,1/9/2022,12:00:48
165749-1,1,Be,1,0.000,mg/L,1,1/9/2022,12:00:48
165749-1,1,Ca,1,31.900,mg/L,1,1/9/2022,12:00:48
165749-1,1,Co,1,0.0002,mg/L,1,1/9/2022,12:00:48
165749-1,1,Cr,1,-0.0111,mg/L,1,1/9/2022,12:00:48
165749-1,1,Cu,1,0.002,mg/L,1,1/9/2022,12:00:48
165749-1,1,Fe,1,0.028,mg/L,1,1/9/2022,12:00:48
165749-1,1,K,1,0.52,mg/L,1,1/9/2022,12:00:48
165749-1,1,La,1,Uncal,mg/L,1,1/9/2022,12:00:48
165749-1,1,Mg,1,9.90,mg/L,1,1/9/2022,12:00:48
165749-1,1,Mn,1,0.040,mg/L,1,1/9/2022,12:00:48
165749-1,1,Mo,1,0.000,mg/L,1,1/9/2022,12:00:48
165749-1,1,Na,1,2.66,mg/L,1,1/9/2022,12:00:48
165749-1,1,Ni,1,-0.007,mg/L,1,1/9/2022,12:00:48
165749-1,1,P,1,0.003,mg/L,1,1/9/2022,12:00:48
165749-1,1,S,1,0.29,mg/L,1,1/9/2022,12:00:48
165749-1,1,Sc,1,Uncal,mg/L,1,1/9/2022,12:00:48
165749-1,1,Si,1,3.990,mg/L,1,1/9/2022,12:00:48
165749-1,1,Sn,1,-0.001,mg/L,1,1/9/2022,12:00:48
165749-1,1,Sr,1,0.04,mg/L,1,1/9/2022,12:00:48
165749-1,1,Ti,1,0.000,mg/L,1,1/9/2022,12:00:48
165749-1,1,V,1,0.001,mg/L,1,1/9/2022,12:00:48
165749-1,1,W,1,0.009,mg/L,1,1/9/2022,12:00:48
165749-1,1,Zn,1,0.0109,mg/L,1,1/9/2022,12:00:48
165749-12,1,Ag,1,0.000,mg/L,1,1/9/2022,12:03:00
165749-12,1,Al,1,0.166,mg/L,1,1/9/2022,12:03:00
165749-12,1,Au,1,Uncal,mg/L,1,1/9/2022,12:03:00
165749-12,1,B,1,0.699,mg/L,1,1/9/2022,12:03:00
165749-12,1,Ba,1,0.0790,mg/L,1,1/9/2022,12:03:00
165749-12,1,Be,1,0.000,mg/L,1,1/9/2022,12:03:00
165749-12,1,Ca,1,51.200,mg/L,1,1/9/2022,12:03:00
165749-12,1,Co,1,-0.0001,mg/L,1,1/9/2022,12:03:00
165749-12,1,Cr,1,-0.0114,mg/L,1,1/9/2022,12:03:00
165749-12,1,Cu,1,0.002,mg/L,1,1/9/2022,12:03:00
165749-12,1,Fe,1,-0.032,mg/L,1,1/9/2022,12:03:00
165749-12,1,K,1,1.56,mg/L,1,1/9/2022,12:03:00
165749-12,1,La,1,Uncal,mg/L,1,1/9/2022,12:03:00
165749-12,1,Mg,1,37.70,mg/L,1,1/9/2022,12:03:00
165749-12,1,Mn,1,0.017,mg/L,1,1/9/2022,12:03:00
165749-12,1,Mo,1,0.000,mg/L,1,1/9/2022,12:03:00
165749-12,1,Na,1,27.59,mg/L,1,1/9/2022,12:03:00
165749-12,1,Ni,1,-0.007,mg/L,1,1/9/2022,12:03:00
165749-12,1,P,1,-0.009,mg/L,1,1/9/2022,12:03:00
165749-12,1,S,1,0.26,mg/L,1,1/9/2022,12:03:00
165749-12,1,Sc,1,Uncal,mg/L,1,1/9/2022,12:03:00
165749-12,1,Si,1,4.100,mg/L,1,1/9/2022,12:03:00
165749-12,1,Sn,1,-0.001,mg/L,1,1/9/2022,12:03:00
165749-12,1,Sr,1,0.17,mg/L,1,1/9/2022,12:03:00
165749-12,1,Ti,1,0.000,mg/L,1,1/9/2022,12:03:00
165749-12,1,V,1,0.001,mg/L,1,1/9/2022,12:03:00
165749-12,1,W,1,0.010,mg/L,1,1/9/2022,12:03:00
165749-12,1,Zn,1,0.0246,mg/L,1,1/9/2022,12:03:00
165749-4,1,Ag,1,0.000,mg/L,1,1/9/2022,12:05:12
165749-4,1,Al,1,0.158,mg/L,1,1/9/2022,12:05:12
165749-4,1,Au,1,Uncal,mg/L,1,1/9/2022,12:05:12
165749-4,1,B,1,0.594,mg/L,1,1/9/2022,12:05:12
165749-4,1,Ba,1,0.0281,mg/L,1,1/9/2022,12:05:12
165749-4,1,Be,1,0.000,mg/L,1,1/9/2022,12:05:12
165749-4,1,Ca,1,31.600,mg/L,1,1/9/2022,12:05:12
165749-4,1,Co,1,0.0000,mg/L,1,1/9/2022,12:05:12
165749-4,1,Cr,1,-0.0117,mg/L,1,1/9/2022,12:05:12
165749-4,1,Cu,1,0.001,mg/L,1,1/9/2022,12:05:12
165749-4,1,Fe,1,0.007,mg/L,1,1/9/2022,12:05:12
165749-4,1,K,1,0.55,mg/L,1,1/9/2022,12:05:12
165749-4,1,La,1,Uncal,mg/L,1,1/9/2022,12:05:12
165749-4,1,Mg,1,9.78,mg/L,1,1/9/2022,12:05:12
165749-4,1,Mn,1,0.018,mg/L,1,1/9/2022,12:05:12
165749-4,1,Mo,1,0.000,mg/L,1,1/9/2022,12:05:12
165749-4,1,Na,1,2.64,mg/L,1,1/9/2022,12:05:12
165749-4,1,Ni,1,-0.008,mg/L,1,1/9/2022,12:05:12
165749-4,1,P,1,-0.005,mg/L,1,1/9/2022,12:05:12
165749-4,1,S,1,0.29,mg/L,1,1/9/2022,12:05:12
165749-4,1,Sc,1,Uncal,mg/L,1,1/9/2022,12:05:12
165749-4,1,Si,1,4.030,mg/L,1,1/9/2022,12:05:12
165749-4,1,Sn,1,-0.001,mg/L,1,1/9/2022,12:05:12
165749-4,1,Sr,1,0.04,mg/L,1,1/9/2022,12:05:12
165749-4,1,Ti,1,0.000,mg/L,1,1/9/2022,12:05:12
165749-4,1,V,1,0.001,mg/L,1,1/9/2022,12:05:12
165749-4,1,W,1,0.006,mg/L,1,1/9/2022,12:05:12
165749-4,1,Zn,1,0.0040,mg/L,1,1/9/2022,12:05:12
165753-1,1,Ag,1,0.000,mg/L,1,1/9/2022,12:07:24
165753-1,1,Al,1,0.173,mg/L,1,1/9/2022,12:07:24
165753-1,1,Au,1,Uncal,mg/L,1,1/9/2022,12:07:24
165753-1,1,B,1,0.614,mg/L,1,1/9/2022,12:07:24
165753-1,1,Ba,1,0.0453,mg/L,1,1/9/2022,12:07:24
165753-1,1,Be,1,0.000,mg/L,1,1/9/2022,12:07:24
165753-1,1,Ca,1,7.140,mg/L,1,1/9/2022,12:07:24
165753-1,1,Co,1,-0.0001,mg/L,1,1/9/2022,12:07:24
165753-1,1,Cr,1,-0.0108,mg/L,1,1/9/2022,12:07:24
165753-1,1,Cu,1,0.026,mg/L,1,1/9/2022,12:07:24
165753-1,1,Fe,1,0.215,mg/L,1,1/9/2022,12:07:24
165753-1,1,K,1,0.18,mg/L,1,1/9/2022,12:07:24
165753-1,1,La,1,Uncal,mg/L,1,1/9/2022,12:07:24
165753-1,1,Mg,1,1.65,mg/L,1,1/9/2022,12:07:24
165753-1,1,Mn,1,0.005,mg/L,1,1/9/2022,12:07:24
165753-1,1,Mo,1,0.000,mg/L,1,1/9/2022,12:07:24
165753-1,1,Na,1,8.08,mg/L,1,1/9/2022,12:07:24
165753-1,1,Ni,1,-0.006,mg/L,1,1/9/2022,12:07:24
165753-1,1,P,1,-0.004,mg/L,1,1/9/2022,12:07:24
165753-1,1,S,1,0.41,mg/L,1,1/9/2022,12:07:24
165753-1,1,Sc,1,Uncal,mg/L,1,1/9/2022,12:07:24
165753-1,1,Si,1,2.290,mg/L,1,1/9/2022,12:07:24
165753-1,1,Sn,1,-0.002,mg/L,1,1/9/2022,12:07:24
165753-1,1,Sr,1,0.02,mg/L,1,1/9/2022,12:07:24
165753-1,1,Ti,1,0.000,mg/L,1,1/9/2022,12:07:24
165753-1,1,V,1,0.000,mg/L,1,1/9/2022,12:07:24
165753-1,1,W,1,0.007,mg/L,1,1/9/2022,12:07:24
165753-1,1,Zn,1,0.0125,mg/L,1,1/9/2022,12:07:24
165753-2,1,Ag,1,0.000,mg/L,1,1/9/2022,12:09:36
165753-2,1,Al,1,0.144,mg/L,1,1/9/2022,12:09:36
165753-2,1,Au,1,Uncal,mg/L,1,1/9/2022,12:09:36
165753-2,1,B,1,0.594,mg/L,1,1/9/2022,12:09:36
165753-2,1,Ba,1,0.0620,mg/L,1,1/9/2022,12:09:36
165753-2,1,Be,1,0.000,mg/L,1,1/9/2022,12:09:36
165753-2,1,Ca,1,7.230,mg/L,1,1/9/2022,12:09:36
165753-2,1,Co,1,0.0000,mg/L,1,1/9/2022,12:09:36
165753-2,1,Cr,1,-0.0105,mg/L,1,1/9/2022,12:09:36
165753-2,1,Cu,1,0.020,mg/L,1,1/9/2022,12:09:36
165753-2,1,Fe,1,0.200,mg/L,1,1/9/2022,12:09:36
165753-2,1,K,1,0.59,mg/L,1,1/9/2022,12:09:36
165753-2,1,La,1,Uncal,mg/L,1,1/9/2022,12:09:36
165753-2,1,Mg,1,1.64,mg/L,1,1/9/2022,12:09:36
165753-2,1,Mn,1,0.005,mg/L,1,1/9/2022,12:09:36
165753-2,1,Mo,1,0.001,mg/L,1,1/9/2022,12:09:36
165753-2,1,Na,1,9.31,mg/L,1,1/9/2022,12:09:36
165753-2,1,Ni,1,-0.007,mg/L,1,1/9/2022,12:09:36
165753-2,1,P,1,0.003,mg/L,1,1/9/2022,12:09:36
165753-2,1,S,1,0.44,mg/L,1,1/9/2022,12:09:36
165753-2,1,Sc,1,Uncal,mg/L,1,1/9/2022,12:09:36
165753-2,1,Si,1,2.200,mg/L,1,1/9/2022,12:09:36
165753-2,1,Sn,1,-0.001,mg/L,1,1/9/2022,12:09:36
165753-2,1,Sr,1,0.02,mg/L,1,1/9/2022,12:09:36
165753-2,1,Ti,1,0.001,mg/L,1,1/9/2022,12:09:36
165753-2,1,V,1,0.000,mg/L,1,1/9/2022,12:09:36
165753-2,1,W,1,0.006,mg/L,1,1/9/2022,12:09:36
165753-2,1,Zn,1,0.0117,mg/L,1,1/9/2022,12:09:36
165746-1,1,Ag,1,0.000,mg/L,1,1/9/2022,12:11:48
165746-1,1,Al,1,-0.002,mg/L,1,1/9/2022,12:11:48
165746-1,1,Au,1,Uncal,mg/L,1,1/9/2022,12:11:48
165746-1,1,B,1,0.478,mg/L,1,1/9/2022,12:11:48
165746-1,1,Ba,1,0.0015,mg/L,1,1/9/2022,12:11:48
165746-1,1,Be,1,0.000,mg/L,1,1/9/2022,12:11:48
165746-1,1,Ca,1,26.000,mg/L,1,1/9/2022,12:11:48
165746-1,1,Co,1,-0.0002,mg/L,1,1/9/2022,12:11:48
165746-1,1,Cr,1,-0.0141,mg/L,1,1/9/2022,12:11:48
165746-1,1,Cu,1,0.022,mg/L,1,1/9/2022,12:11:48
165746-1,1,Fe,1,-0.058,mg/L,1,1/9/2022,12:11:48
165746-1,1,K,1,0.35,mg/L,1,1/9/2022,12:11:48
165746-1,1,La,1,Uncal,mg/L,1,1/9/2022,12:11:48
165746-1,1,Mg,1,6.59,mg/L,1,1/9/2022,12:11:48
165746-1,1,Mn,1,0.000,mg/L,1,1/9/2022,12:11:48
165746-1,1,Mo,1,0.000,mg/L,1,1/9/2022,12:11:48
165746-1,1,Na,1,5.26,mg/L,1,1/9/2022,12:11:48
165746-1,1,Ni,1,-0.009,mg/L,1,1/9/2022,12:11:48
165746-1,1,P,1,-0.004,mg/L,1,1/9/2022,12:11:48
165746-1,1,S,1,1.67,mg/L,1,1/9/2022,12:11:48
165746-1,1,Sc,1,Uncal,mg/L,1,1/9/2022,12:11:48
165746-1,1,Si,1,5.920,mg/L,1,1/9/2022,12:11:48
165746-1,1,Sn,1,0.000,mg/L,1,1/9/2022,12:11:48
165746-1,1,Sr,1,0.05,mg/L,1,1/9/2022,12:11:48
165746-1,1,Ti,1,-0.001,mg/L,1,1/9/2022,12:11:48
165746-1,1,V,1,0.001,mg/L,1,1/9/2022,12:11:48
165746-1,1,W,1,0.005,mg/L,1,1/9/2022,12:11:48
165746-1,1,Zn,1,0.0004,mg/L,1,1/9/2022,12:11:48
165753-5,1,Ag,1,0.000,mg/L,1,1/9/2022,12:14:00
165753-5,1,Al,1,0.175,mg/L,1,1/9/2022,12:14:00
165753-5,1,Au,1,Uncal,mg/L,1,1/9/2022,12:14:00
165753-5,1,B,1,0.641,mg/L,1,1/9/2022,12:14:00
165753-5,1,Ba,1,0.0503,mg/L,1,1/9/2022,12:14:00
165753-5,1,Be,1,0.000,mg/L,1,1/9/2022,12:14:00
165753-5,1,Ca,1,6.620,mg/L,1,1/9/2022,12:14:00
165753-5,1,Co,1,-0.0004,mg/L,1,1/9/2022,12:14:00
165753-5,1,Cr,1,-0.0102,mg/L,1,1/9/2022,12:14:00
165753-5,1,Cu,1,0.100,mg/L,1,1/9/2022,12:14:00
165753-5,1,Fe,1,0.233,mg/L,1,1/9/2022,12:14:00
165753-5,1,K,1,0.24,mg/L,1,1/9/2022,12:14:00
165753-5,1,La,1,Uncal,mg/L,1,1/9/2022,12:14:00
165753-5,1,Mg,1,1.53,mg/L,1,1/9/2022,12:14:00
165753-5,1,Mn,1,0.004,mg/L,1,1/9/2022,12:14:00
165753-5,1,Mo,1,0.001,mg/L,1,1/9/2022,12:14:00
165753-5,1,Na,1,5.03,mg/L,1,1/9/2022,12:14:00
165753-5,1,Ni,1,-0.007,mg/L,1,1/9/2022,12:14:00
165753-5,1,P,1,0.000,mg/L,1,1/9/2022,12:14:00
165753-5,1,S,1,0.42,mg/L,1,1/9/2022,12:14:00
165753-5,1,Sc,1,Uncal,mg/L,1,1/9/2022,12:14:00
165753-5,1,Si,1,2.180,mg/L,1,1/9/2022,12:14:00
165753-5,1,Sn,1,0.000,mg/L,1,1/9/2022,12:14:00
165753-5,1,Sr,1,0.02,mg/L,1,1/9/2022,12:14:00
165753-5,1,Ti,1,0.001,mg/L,1,1/9/2022,12:14:00
165753-5,1,V,1,0.000,mg/L,1,1/9/2022,12:14:00
165753-5,1,W,1,0.007,mg/L,1,1/9/2022,12:14:00
165753-5,1,Zn,1,0.0163,mg/L,1,1/9/2022,12:14:00
165753-3,1,Ag,1,0.000,mg/L,1,1/9/2022,12:16:12
165753-3,1,Al,1,0.157,mg/L,1,1/9/2022,12:16:12
165753-3,1,Au,1,Uncal,mg/L,1,1/9/2022,12:16:12
165753-3,1,B,1,0.654,mg/L,1,1/9/2022,12:16:12
165753-3,1,Ba,1,0.0489,mg/L,1,1/9/2022,12:16:12
165753-3,1,Be,1,0.000,mg/L,1,1/9/2022,12:16:12
165753-3,1,Ca,1,6.240,mg/L,1,1/9/2022,12:16:12
165753-3,1,Co,1,0.0000,mg/L,1,1/9/2022,12:16:12
165753-3,1,Cr,1,-0.0104,mg/L,1,1/9/2022,12:16:12
165753-3,1,Cu,1,0.042,mg/L,1,1/9/2022,12:16:12
165753-3,1,Fe,1,0.190,mg/L,1,1/9/2022,12:16:12
165753-3,1,K,1,0.24,mg/L,1,1/9/2022,12:16:12
165753-3,1,La,1,Uncal,mg/L,1,1/9/2022,12:16:12
165753-3,1,Mg,1,1.42,mg/L,1,1/9/2022,12:16:12
165753-3,1,Mn,1,0.004,mg/L,1,1/9/2022,12:16:12
165753-3,1,Mo,1,0.001,mg/L,1,1/9/2022,12:16:12
165753-3,1,Na,1,7.33,mg/L,1,1/9/2022,12:16:12
165753-3,1,Ni,1,-0.007,mg/L,1,1/9/2022,12:16:12
165753-3,1,P,1,0.000,mg/L,1,1/9/2022,12:16:12
165753-3,1,S,1,0.37,mg/L,1,1/9/2022,12:16:12
165753-3,1,Sc,1,Uncal,mg/L,1,1/9/2022,12:16:12
165753-3,1,Si,1,2.000,mg/L,1,1/9/2022,12:16:12
165753-3,1,Sn,1,-0.003,mg/L,1,1/9/2022,12:16:12
165753-3,1,Sr,1,0.02,mg/L,1,1/9/2022,12:16:12
165753-3,1,Ti,1,0.001,mg/L,1,1/9/2022,12:16:12
165753-3,1,V,1,0.000,mg/L,1,1/9/2022,12:16:12
165753-3,1,W,1,0.006,mg/L,1,1/9/2022,12:16:12
165753-3,1,Zn,1,0.0143,mg/L,1,1/9/2022,12:16:12
165753-6,1,Ag,1,0.000,mg/L,1,1/9/2022,12:18:24
165753-6,1,Al,1,0.158,mg/L,1,1/9/2022,12:18:24
165753-6,1,Au,1,Uncal,mg/L,1,1/9/2022,12:18:24
165753-6,1,B,1,0.705,mg/L,1,1/9/2022,12:18:24
165753-6,1,Ba,1,0.0032,mg/L,1,1/9/2022,12:18:24
165753-6,1,Be,1,0.000,mg/L,1,1/9/2022,12:18:24
165753-6,1,Ca,1,5.220,mg/L,1,1/9/2022,12:18:24
165753-6,1,Co,1,0.0000,mg/L,1,1/9/2022,12:18:24
165753-6,1,Cr,1,-0.0117,mg/L,1,1/9/2022,12:18:24
165753-6,1,Cu,1,0.008,mg/L,1,1/9/2022,12:18:24
165753-6,1,Fe,1,0.144,mg/L,1,1/9/2022,12:18:24
165753-6,1,K,1,0.17,mg/L,1,1/9/2022,12:18:24
165753-6,1,La,1,Uncal,mg/L,1,1/9/2022,12:18:24
165753-6,1,Mg,1,1.30,mg/L,1,1/9/2022,12:18:24
165753-6,1,Mn,1,0.001,mg/L,1,1/9/2022,12:18:24
165753-6,1,Mo,1,0.000,mg/L,1,1/9/2022,12:18:24
165753-6,1,Na,1,2.25,mg/L,1,1/9/2022,12:18:24
165753-6,1,Ni,1,-0.008,mg/L,1,1/9/2022,12:18:24
165753-6,1,P,1,-0.007,mg/L,1,1/9/2022,12:18:24
165753-6,1,S,1,0.28,mg/L,1,1/9/2022,12:18:24
165753-6,1,Sc,1,Uncal,mg/L,1,1/9/2022,12:18:24
165753-6,1,Si,1,1.930,mg/L,1,1/9/2022,12:18:24
165753-6,1,Sn,1,-0.002,mg/L,1,1/9/2022,12:18:24
165753-6,1,Sr,1,0.01,mg/L,1,1/9/2022,12:18:24
165753-6,1,Ti,1,0.000,mg/L,1,1/9/2022,12:18:24
165753-6,1,V,1,0.000,mg/L,1,1/9/2022,12:18:24
165753-6,1,W,1,0.007,mg/L,1,1/9/2022,12:18:24
165753-6,1,Zn,1,0.0037,mg/L,1,1/9/2022,12:18:24
165753-4,1,Ag,1,0.000,mg/L,1,1/9/2022,12:20:37
165753-4,1,Al,1,0.135,mg/L,1,1/9/2022,12:20:37
165753-4,1,Au,1,Uncal,mg/L,1,1/9/2022,12:20:37
165753-4,1,B,1,0.591,mg/L,1,1/9/2022,12:20:37
165753-4,1,Ba,1,0.0442,mg/L,1,1/9/2022,12:20:37
165753-4,1,Be,1,0.000,mg/L,1,1/9/2022,12:20:37
165753-4,1,Ca,1,5.700,mg/L,1,1/9/2022,12:20:37
165753-4,1,Co,1,-0.0001,mg/L,1,1/9/2022,12:20:37
165753-4,1,Cr,1,-0.0113,mg/L,1,1/9/2022,12:20:37
165753-4,1,Cu,1,0.041,mg/L,1,1/9/2022,12:20:37
165753-4,1,Fe,1,0.145,mg/L,1,1/9/2022,12:20:37
165753-4,1,K,1,0.35,mg/L,1,1/9/2022,12:20:37
165753-4,1,La,1,Uncal,mg/L,1,1/9/2022,12:20:37
165753-4,1,Mg,1,1.32,mg/L,1,1/9/2022,12:20:37
165753-4,1,Mn,1,0.003,mg/L,1,1/9/2022,12:20:37
165753-4,1,Mo,1,0.001,mg/L,1,1/9/2022,12:20:37
165753-4,1,Na,1,4.25,mg/L,1,1/9/2022,12:20:37
165753-4,1,Ni,1,-0.006,mg/L,1,1/9/2022,12:20:37
165753-4,1,P,1,-0.002,mg/L,1,1/9/2022,12:20:37
165753-4,1,S,1,0.35,mg/L,1,1/9/2022,12:20:37
165753-4,1,Sc,1,Uncal,mg/L,1,1/9/2022,12:20:37
165753-4,1,Si,1,1.840,mg/L,1,1/9/2022,12:20:37
165753-4,1,Sn,1,-0.002,mg/L,1,1/9/2022,12:20:37
165753-4,1,Sr,1,0.02,mg/L,1,1/9/2022,12:20:37
165753-4,1,Ti,1,0.000,mg/L,1,1/9/2022,12:20:37
165753-4,1,V,1,0.000,mg/L,1,1/9/2022,12:20:37
165753-4,1,W,1,0.005,mg/L,1,1/9/2022,12:20:37
165753-4,1,Zn,1,0.0127,mg/L,1,1/9/2022,12:20:37
165752-3,1,Ag,1,0.000,mg/L,1,1/9/2022,12:22:50
165752-3,1,Al,1,0.235,mg/L,1,1/9/2022,12:22:50
165752-3,1,Au,1,Uncal,mg/L,1,1/9/2022,12:22:50
165752-3,1,B,1,0.596,mg/L,1,1/9/2022,12:22:50
165752-3,1,Ba,1,0.0047,mg/L,1,1/9/2022,12:22:50
165752-3,1,Be,1,0.000,mg/L,1,1/9/2022,12:22:50
165752-3,1,Ca,1,8.400,mg/L,1,1/9/2022,12:22:50
165752-3,1,Co,1,0.0001,mg/L,1,1/9/2022,12:22:50
165752-3,1,Cr,1,-0.0117,mg/L,1,1/9/2022,12:22:50
165752-3,1,Cu,1,0.010,mg/L,1,1/9/2022,12:22:50
165752-3,1,Fe,1,0.247,mg/L,1,1/9/2022,12:22:50
165752-3,1,K,1,0.17,mg/L,1,1/9/2022,12:22:50
165752-3,1,La,1,Uncal,mg/L,1,1/9/2022,12:22:50
165752-3,1,Mg,1,1.31,mg/L,1,1/9/2022,12:22:50
165752-3,1,Mn,1,0.049,mg/L,1,1/9/2022,12:22:50
165752-3,1,Mo,1,0.000,mg/L,1,1/9/2022,12:22:50
165752-3,1,Na,1,5.87,mg/L,1,1/9/2022,12:22:50
165752-3,1,Ni,1,-0.007,mg/L,1,1/9/2022,12:22:50
165752-3,1,P,1,-0.001,mg/L,1,1/9/2022,12:22:50
165752-3,1,S,1,0.37,mg/L,1,1/9/2022,12:22:50
165752-3,1,Sc,1,Uncal,mg/L,1,1/9/2022,12:22:50
